ID;Autor;Buch;Jahr
B4537;Isaac Asimov;The End of Eternity;1959
B4538;Isaac Asimov;The End of Eternity;1972
B4539;Jane Austen;Pride and Prejudice;1832
B4540;Jane Austen;Pride and Prejudice;1820
B4541;Jane Austen;Pride and Prejudice;1822
B4542;Jane Austen;Pride and Prejudice;1830
B4543;Jane Austen;Pride and Prejudice;1821
B4544;Jane Austen;Emma;1817
B4545;Jane Austen;Emma;1831
B4546;Jane Austen;Emma;1833
B4547;Jane Austen;Emma;1826
B4548;Jane Austen;Sense and Sensibility;1831
B4549;Jane Austen;Sense and Sensibility;1823
B4550;Jane Austen;Sense and Sensibility;1827
B4551;George Orwell;1984;1954
B4552;George Orwell;1984;1962
B4553;George Orwell;1984;1957
B4554;George Orwell;1984;1955
B4555;George Orwell;1984;1958
B4556;George Orwell;Animal Farm;1954
B4557;George Orwell;Animal Farm;1955
B4558;George Orwell;Animal Farm;1949
B4559;George Orwell;Animal Farm;1956
B4560;George Orwell;Animal Farm;1948
B4561;Charles Dickens;A Tale of Two Cities;1870
B4562;Charles Dickens;A Tale of Two Cities;1870
B4563;Charles Dickens;A Tale of Two Cities;1867
B4564;Charles Dickens;Great Expectations;1874
B4565;Charles Dickens;Great Expectations;1869
B4566;Charles Dickens;Great Expectations;1871
B4567;Charles Dickens;Great Expectations;1865
B4568;Charles Dickens;Oliver Twist;1840
B4569;Charles Dickens;Oliver Twist;1853
B4570;Charles Dickens;Oliver Twist;1842
B4571;Mark Twain;The Adventures of Tom Sawyer;1892
B4572;Mark Twain;The Adventures of Tom Sawyer;1878
B4573;Mark Twain;The Adventures of Tom Sawyer;1877
B4574;Mark Twain;The Adventures of Tom Sawyer;1885
B4575;Mark Twain;The Adventures of Tom Sawyer;1879
B4576;Mark Twain;Adventures of Huckleberry Finn;1896
B4577;Mark Twain;Adventures of Huckleberry Finn;1893
B4578;Mark Twain;Adventures of Huckleberry Finn;1891
B4579;Mark Twain;Adventures of Huckleberry Finn;1897
B4580;Virginia Woolf;Mrs Dalloway;1943
B4581;Virginia Woolf;Mrs Dalloway;1928
B4582;Virginia Woolf;Mrs Dalloway;1938
B4583;Virginia Woolf;To the Lighthouse;1936
B4584;Virginia Woolf;To the Lighthouse;1943
B4585;Virginia Woolf;To the Lighthouse;1947
B4586;Virginia Woolf;To the Lighthouse;1931
B4587;Virginia Woolf;Orlando;1937
B4588;Virginia Woolf;Orlando;1942
B4589;Virginia Woolf;Orlando;1937
B4590;J.R.R. Tolkien;The Hobbit;1938
B4591;J.R.R. Tolkien;The Hobbit;1950
B4592;J.R.R. Tolkien;The Hobbit;1954
B4593;J.R.R. Tolkien;The Hobbit;1937
B4594;J.R.R. Tolkien;The Fellowship of the Ring;1962
B4595;J.R.R. Tolkien;The Fellowship of the Ring;1970
B4596;J.R.R. Tolkien;The Two Towers;1966
B4597;J.R.R. Tolkien;The Two Towers;1967
B4598;J.R.R. Tolkien;The Two Towers;1954
B4599;J.R.R. Tolkien;The Return of the King;1972
B4600;J.R.R. Tolkien;The Return of the King;1965
B4601;J.R.R. Tolkien;The Return of the King;1959
B4602;J.R.R. Tolkien;The Return of the King;1965
B4603;Agatha Christie;Murder on the Orient Express;1948
B4604;Agatha Christie;Murder on the Orient Express;1952
B4605;Agatha Christie;Murder on the Orient Express;1946
B4606;Agatha Christie;Murder on the Orient Express;1940
B4607;Agatha Christie;Murder on the Orient Express;1950
B4608;Agatha Christie;Death on the Nile;1951
B4609;Agatha Christie;Death on the Nile;1945
B4610;Agatha Christie;Death on the Nile;1940
B4611;Agatha Christie;Death on the Nile;1953
B4612;Agatha Christie;Death on the Nile;1956
B4613;Agatha Christie;The Murder of Roger Ackroyd;1931
B4614;Agatha Christie;The Murder of Roger Ackroyd;1946
B4615;Agatha Christie;The Murder of Roger Ackroyd;1931
B4616;Agatha Christie;The Murder of Roger Ackroyd;1930
B4617;Agatha Christie;The Murder of Roger Ackroyd;1932
B4618;Leo Tolstoy;War and Peace;1884
B4619;Leo Tolstoy;War and Peace;1889
B4620;Leo Tolstoy;War and Peace;1886
B4621;Leo Tolstoy;Anna Karenina;1881
B4622;Leo Tolstoy;Anna Karenina;1889
B4623;Leo Tolstoy;Anna Karenina;1892
B4624;Leo Tolstoy;Anna Karenina;1890
B4625;Leo Tolstoy;Anna Karenina;1889
B4626;Stephen King;The Shining;1990
B4627;Stephen King;The Shining;1983
B4628;Stephen King;The Shining;1993
B4629;Stephen King;The Shining;1979
B4630;Stephen King;The Shining;1993
B4631;Stephen King;It;1988
B4632;Stephen King;It;1995
B4633;Stephen King;Misery;2003
B4634;Stephen King;Misery;1987
B4635;Stephen King;Misery;1996
B4636;Stephen King;Misery;1990
B4637;Stephen King;Misery;1990
B4638;Stephen King;The Dark Tower;2001
B4639;Stephen King;The Dark Tower;1998
B4640;Isaac Asimov;Foundation;1961
B4641;Isaac Asimov;Foundation;1959
B4642;Isaac Asimov;Foundation;1963
B4643;Isaac Asimov;Foundation;1967
B4644;Isaac Asimov;Foundation;1965
B4645;Isaac Asimov;I, Robot;1968
B4646;Isaac Asimov;I, Robot;1970
B4647;Isaac Asimov;I, Robot;1950
B4648;Isaac Asimov;I, Robot;1954
B4649;Isaac Asimov;The End of Eternity;1970
B4650;Isaac Asimov;The End of Eternity;1957
B4651;Isaac Asimov;The End of Eternity;1957
B4652;Jane Austen;Pride and Prejudice;1819
B4653;Jane Austen;Pride and Prejudice;1825
B4654;Jane Austen;Pride and Prejudice;1827
B4655;Jane Austen;Emma;1816
B4656;Jane Austen;Emma;1818
B4657;Jane Austen;Emma;1823
B4658;Jane Austen;Emma;1829
B4659;Jane Austen;Sense and Sensibility;1811
B4660;Jane Austen;Sense and Sensibility;1830
B4661;Jane Austen;Sense and Sensibility;1817
B4662;Jane Austen;Sense and Sensibility;1828
B4663;Jane Austen;Sense and Sensibility;1820
B4664;George Orwell;1984;1965
B4665;George Orwell;1984;1958
B4666;George Orwell;1984;1962
B4667;George Orwell;1984;1959
B4668;George Orwell;Animal Farm;1954
B4669;George Orwell;Animal Farm;1961
B4670;Charles Dickens;A Tale of Two Cities;1876
B4671;Charles Dickens;A Tale of Two Cities;1867
B4672;Charles Dickens;Great Expectations;1861
B4673;Charles Dickens;Great Expectations;1869
B4674;Charles Dickens;Great Expectations;1877
B4675;Charles Dickens;Great Expectations;1869
B4676;Charles Dickens;Great Expectations;1865
B4677;Charles Dickens;Oliver Twist;1850
B4678;Charles Dickens;Oliver Twist;1849
B4679;Charles Dickens;Oliver Twist;1841
B4680;Charles Dickens;Oliver Twist;1856
B4681;Mark Twain;The Adventures of Tom Sawyer;1890
B4682;Mark Twain;The Adventures of Tom Sawyer;1876
B4683;Mark Twain;The Adventures of Tom Sawyer;1894
B4684;Mark Twain;The Adventures of Tom Sawyer;1879
B4685;Mark Twain;The Adventures of Tom Sawyer;1881
B4686;Mark Twain;Adventures of Huckleberry Finn;1888
B4687;Mark Twain;Adventures of Huckleberry Finn;1894
B4688;Mark Twain;Adventures of Huckleberry Finn;1890
B4689;Virginia Woolf;Mrs Dalloway;1941
B4690;Virginia Woolf;Mrs Dalloway;1941
B4691;Virginia Woolf;Mrs Dalloway;1930
B4692;Virginia Woolf;Mrs Dalloway;1925
B4693;Virginia Woolf;Mrs Dalloway;1928
B4694;Virginia Woolf;To the Lighthouse;1938
B4695;Virginia Woolf;To the Lighthouse;1946
B4696;Virginia Woolf;To the Lighthouse;1936
B4697;Virginia Woolf;To the Lighthouse;1945
B4698;Virginia Woolf;To the Lighthouse;1927
B4699;Virginia Woolf;Orlando;1928
B4700;Virginia Woolf;Orlando;1941
B4701;Virginia Woolf;Orlando;1929
B4702;J.R.R. Tolkien;The Hobbit;1937
B4703;J.R.R. Tolkien;The Hobbit;1946
B4704;J.R.R. Tolkien;The Hobbit;1948
B4705;J.R.R. Tolkien;The Hobbit;1944
B4706;J.R.R. Tolkien;The Hobbit;1943
B4707;J.R.R. Tolkien;The Fellowship of the Ring;1968
B4708;J.R.R. Tolkien;The Fellowship of the Ring;1964
B4709;J.R.R. Tolkien;The Fellowship of the Ring;1958
B4710;J.R.R. Tolkien;The Fellowship of the Ring;1956
B4711;J.R.R. Tolkien;The Two Towers;1974
B4712;J.R.R. Tolkien;The Two Towers;1973
B4713;J.R.R. Tolkien;The Two Towers;1958
B4714;J.R.R. Tolkien;The Return of the King;1963
B4715;J.R.R. Tolkien;The Return of the King;1964
B4716;J.R.R. Tolkien;The Return of the King;1960
B4717;J.R.R. Tolkien;The Return of the King;1955
B4718;J.R.R. Tolkien;The Return of the King;1962
B4719;Agatha Christie;Murder on the Orient Express;1950
B4720;Agatha Christie;Murder on the Orient Express;1943
B4721;Agatha Christie;Murder on the Orient Express;1940
B4722;Agatha Christie;Murder on the Orient Express;1935
B4723;Agatha Christie;Death on the Nile;1944
B4724;Agatha Christie;Death on the Nile;1946
B4725;Agatha Christie;Death on the Nile;1949
B4726;Agatha Christie;The Murder of Roger Ackroyd;1933
B4727;Agatha Christie;The Murder of Roger Ackroyd;1928
B4728;Leo Tolstoy;War and Peace;1873
B4729;Leo Tolstoy;War and Peace;1876
B4730;Leo Tolstoy;War and Peace;1870
B4731;Leo Tolstoy;War and Peace;1876
B4732;Leo Tolstoy;War and Peace;1881
B4733;Leo Tolstoy;Anna Karenina;1882
B4734;Leo Tolstoy;Anna Karenina;1885
B4735;Leo Tolstoy;Anna Karenina;1888
B4736;Leo Tolstoy;Anna Karenina;1882
B4737;Stephen King;The Shining;1986
B4738;Stephen King;The Shining;1994
B4739;Stephen King;The Shining;1978
B4740;Stephen King;The Shining;1985
B4741;Stephen King;It;1990
B4742;Stephen King;It;1991
B4743;Stephen King;Misery;2000
B4744;Stephen King;Misery;2004
B4745;Stephen King;Misery;2007
B4746;Stephen King;The Dark Tower;1999
B4747;Stephen King;The Dark Tower;1993
B4748;Stephen King;The Dark Tower;1997
B4749;Isaac Asimov;Foundation;1968
B4750;Isaac Asimov;Foundation;1968
B4751;Isaac Asimov;Foundation;1951
B4752;Isaac Asimov;Foundation;1960
B4753;Isaac Asimov;I, Robot;1970
B4754;Isaac Asimov;I, Robot;1961
B4755;Isaac Asimov;I, Robot;1968
B4756;Isaac Asimov;I, Robot;1969
B4757;Isaac Asimov;The End of Eternity;1961
B4758;Isaac Asimov;The End of Eternity;1968
B4759;Isaac Asimov;The End of Eternity;1970
B4760;Jane Austen;Pride and Prejudice;1822
B4761;Jane Austen;Pride and Prejudice;1830
B4762;Jane Austen;Pride and Prejudice;1816
B4763;Jane Austen;Emma;1818
B4764;Jane Austen;Emma;1825
B4765;Jane Austen;Sense and Sensibility;1830
B4766;Jane Austen;Sense and Sensibility;1821
B4767;Jane Austen;Sense and Sensibility;1827
B4768;Jane Austen;Sense and Sensibility;1819
B4769;Jane Austen;Sense and Sensibility;1814
B4770;George Orwell;1984;1968
B4771;George Orwell;1984;1957
B4772;George Orwell;1984;1966
B4773;George Orwell;Animal Farm;1963
B4774;George Orwell;Animal Farm;1963
B4775;George Orwell;Animal Farm;1958
B4776;George Orwell;Animal Farm;1956
B4777;George Orwell;Animal Farm;1964
B4778;Charles Dickens;A Tale of Two Cities;1861
B4779;Charles Dickens;A Tale of Two Cities;1869
B4780;Charles Dickens;Great Expectations;1870
B4781;Charles Dickens;Great Expectations;1871
B4782;Charles Dickens;Oliver Twist;1839
B4783;Charles Dickens;Oliver Twist;1846
B4784;Charles Dickens;Oliver Twist;1842
B4785;Mark Twain;The Adventures of Tom Sawyer;1884
B4786;Mark Twain;The Adventures of Tom Sawyer;1883
B4787;Mark Twain;The Adventures of Tom Sawyer;1879
B4788;Mark Twain;Adventures of Huckleberry Finn;1888
B4789;Mark Twain;Adventures of Huckleberry Finn;1898
B4790;Mark Twain;Adventures of Huckleberry Finn;1887
B4791;Mark Twain;Adventures of Huckleberry Finn;1897
B4792;Mark Twain;Adventures of Huckleberry Finn;1901
B4793;Virginia Woolf;Mrs Dalloway;1934
B4794;Virginia Woolf;Mrs Dalloway;1937
B4795;Virginia Woolf;Mrs Dalloway;1932
B4796;Virginia Woolf;To the Lighthouse;1935
B4797;Virginia Woolf;To the Lighthouse;1929
B4798;Virginia Woolf;To the Lighthouse;1933
B4799;Virginia Woolf;Orlando;1930
B4800;Virginia Woolf;Orlando;1948
B4801;J.R.R. Tolkien;The Hobbit;1946
B4802;J.R.R. Tolkien;The Hobbit;1938
B4803;J.R.R. Tolkien;The Hobbit;1956
B4804;J.R.R. Tolkien;The Hobbit;1943
B4805;J.R.R. Tolkien;The Fellowship of the Ring;1956
B4806;J.R.R. Tolkien;The Fellowship of the Ring;1965
B4807;J.R.R. Tolkien;The Fellowship of the Ring;1971
B4808;J.R.R. Tolkien;The Two Towers;1960
B4809;J.R.R. Tolkien;The Two Towers;1964
B4810;J.R.R. Tolkien;The Two Towers;1959
B4811;J.R.R. Tolkien;The Return of the King;1964
B4812;J.R.R. Tolkien;The Return of the King;1969
B4813;J.R.R. Tolkien;The Return of the King;1973
B4814;J.R.R. Tolkien;The Return of the King;1958
B4815;J.R.R. Tolkien;The Return of the King;1967
B4816;Agatha Christie;Murder on the Orient Express;1950
B4817;Agatha Christie;Murder on the Orient Express;1948
B4818;Agatha Christie;Murder on the Orient Express;1938
B4819;Agatha Christie;Murder on the Orient Express;1943
B4820;Agatha Christie;Murder on the Orient Express;1950
B4821;Agatha Christie;Death on the Nile;1937
B4822;Agatha Christie;Death on the Nile;1957
B4823;Agatha Christie;Death on the Nile;1949
B4824;Agatha Christie;Death on the Nile;1957
B4825;Agatha Christie;Death on the Nile;1947
B4826;Agatha Christie;The Murder of Roger Ackroyd;1939
B4827;Agatha Christie;The Murder of Roger Ackroyd;1934
B4828;Leo Tolstoy;War and Peace;1878
B4829;Leo Tolstoy;War and Peace;1880
B4830;Leo Tolstoy;War and Peace;1887
B4831;Leo Tolstoy;War and Peace;1879
B4832;Leo Tolstoy;War and Peace;1869
B4833;Leo Tolstoy;Anna Karenina;1880
B4834;Leo Tolstoy;Anna Karenina;1887
B4835;Leo Tolstoy;Anna Karenina;1891
B4836;Leo Tolstoy;Anna Karenina;1893
B4837;Leo Tolstoy;Anna Karenina;1888
B4838;Stephen King;The Shining;1984
B4839;Stephen King;The Shining;1991
B4840;Stephen King;The Shining;1988
B4841;Stephen King;The Shining;1978
B4842;Stephen King;The Shining;1983
B4843;Stephen King;It;1990
B4844;Stephen King;It;1998
B4845;Stephen King;Misery;1989
B4846;Stephen King;Misery;1988
B4847;Stephen King;The Dark Tower;1988
B4848;Stephen King;The Dark Tower;2000
B4849;Stephen King;The Dark Tower;1982
B4850;Stephen King;The Dark Tower;1984
B4851;Stephen King;The Dark Tower;1994
B4852;Isaac Asimov;Foundation;1967
B4853;Isaac Asimov;Foundation;1964
B4854;Isaac Asimov;Foundation;1967
B4855;Isaac Asimov;Foundation;1951
B4856;Isaac Asimov;I, Robot;1970
B4857;Isaac Asimov;I, Robot;1961
B4858;Isaac Asimov;The End of Eternity;1972
B4859;Isaac Asimov;The End of Eternity;1973
B4860;Isaac Asimov;The End of Eternity;1972
B4861;Isaac Asimov;The End of Eternity;1961
B4862;Jane Austen;Pride and Prejudice;1818
B4863;Jane Austen;Pride and Prejudice;1825
B4864;Jane Austen;Pride and Prejudice;1828
B4865;Jane Austen;Pride and Prejudice;1817
B4866;Jane Austen;Pride and Prejudice;1823
B4867;Jane Austen;Emma;1821
B4868;Jane Austen;Emma;1835
B4869;Jane Austen;Emma;1815
B4870;Jane Austen;Emma;1817
B4871;Jane Austen;Emma;1829
B4872;Jane Austen;Sense and Sensibility;1831
B4873;Jane Austen;Sense and Sensibility;1830
B4874;Jane Austen;Sense and Sensibility;1813
B4875;George Orwell;1984;1963
B4876;George Orwell;1984;1956
B4877;George Orwell;1984;1955
B4878;George Orwell;1984;1968
B4879;George Orwell;Animal Farm;1962
B4880;George Orwell;Animal Farm;1962
B4881;George Orwell;Animal Farm;1955
B4882;Charles Dickens;A Tale of Two Cities;1872
B4883;Charles Dickens;A Tale of Two Cities;1866
B4884;Charles Dickens;A Tale of Two Cities;1873
B4885;Charles Dickens;Great Expectations;1874
B4886;Charles Dickens;Great Expectations;1870
B4887;Charles Dickens;Great Expectations;1878
B4888;Charles Dickens;Great Expectations;1869
B4889;Charles Dickens;Oliver Twist;1856
B4890;Charles Dickens;Oliver Twist;1857
B4891;Mark Twain;The Adventures of Tom Sawyer;1890
B4892;Mark Twain;The Adventures of Tom Sawyer;1882
B4893;Mark Twain;Adventures of Huckleberry Finn;1891
B4894;Mark Twain;Adventures of Huckleberry Finn;1893
B4895;Mark Twain;Adventures of Huckleberry Finn;1894
B4896;Mark Twain;Adventures of Huckleberry Finn;1903
B4897;Mark Twain;Adventures of Huckleberry Finn;1903
B4898;Virginia Woolf;Mrs Dalloway;1932
B4899;Virginia Woolf;Mrs Dalloway;1944
B4900;Virginia Woolf;Mrs Dalloway;1932
B4901;Virginia Woolf;To the Lighthouse;1939
B4902;Virginia Woolf;To the Lighthouse;1943
B4903;Virginia Woolf;To the Lighthouse;1933
B4904;Virginia Woolf;To the Lighthouse;1943
B4905;Virginia Woolf;To the Lighthouse;1928
B4906;Virginia Woolf;Orlando;1932
B4907;Virginia Woolf;Orlando;1938
B4908;J.R.R. Tolkien;The Hobbit;1941
B4909;J.R.R. Tolkien;The Hobbit;1954
B4910;J.R.R. Tolkien;The Hobbit;1937
B4911;J.R.R. Tolkien;The Hobbit;1943
B4912;J.R.R. Tolkien;The Hobbit;1957
B4913;J.R.R. Tolkien;The Fellowship of the Ring;1958
B4914;J.R.R. Tolkien;The Fellowship of the Ring;1968
B4915;J.R.R. Tolkien;The Fellowship of the Ring;1961
B4916;J.R.R. Tolkien;The Fellowship of the Ring;1970
B4917;J.R.R. Tolkien;The Fellowship of the Ring;1964
B4918;J.R.R. Tolkien;The Two Towers;1958
B4919;J.R.R. Tolkien;The Two Towers;1964
B4920;J.R.R. Tolkien;The Two Towers;1960
B4921;J.R.R. Tolkien;The Two Towers;1972
B4922;J.R.R. Tolkien;The Return of the King;1960
B4923;J.R.R. Tolkien;The Return of the King;1973
B4924;J.R.R. Tolkien;The Return of the King;1968
B4925;Agatha Christie;Murder on the Orient Express;1953
B4926;Agatha Christie;Murder on the Orient Express;1943
B4927;Agatha Christie;Murder on the Orient Express;1950
B4928;Agatha Christie;Murder on the Orient Express;1943
B4929;Agatha Christie;Murder on the Orient Express;1951
B4930;Agatha Christie;Death on the Nile;1950
B4931;Agatha Christie;Death on the Nile;1941
B4932;Agatha Christie;Death on the Nile;1939
B4933;Agatha Christie;Death on the Nile;1957
B4934;Agatha Christie;The Murder of Roger Ackroyd;1935
B4935;Agatha Christie;The Murder of Roger Ackroyd;1928
B4936;Agatha Christie;The Murder of Roger Ackroyd;1939
B4937;Leo Tolstoy;War and Peace;1887
B4938;Leo Tolstoy;War and Peace;1889
B4939;Leo Tolstoy;Anna Karenina;1881
B4940;Leo Tolstoy;Anna Karenina;1880
B4941;Stephen King;The Shining;1983
B4942;Stephen King;The Shining;1988
B4943;Stephen King;It;1997
B4944;Stephen King;It;1997
B4945;Stephen King;It;1987
B4946;Stephen King;It;2006
B4947;Stephen King;It;1999
B4948;Stephen King;Misery;2003
B4949;Stephen King;Misery;1994
B4950;Stephen King;The Dark Tower;1998
B4951;Stephen King;The Dark Tower;1996
B4952;Isaac Asimov;Foundation;1953
B4953;Isaac Asimov;Foundation;1951
B4954;Isaac Asimov;Foundation;1970
B4955;Isaac Asimov;Foundation;1953
B4956;Isaac Asimov;I, Robot;1962
B4957;Isaac Asimov;I, Robot;1951
B4958;Isaac Asimov;The End of Eternity;1973
B4959;Isaac Asimov;The End of Eternity;1964
B4960;Isaac Asimov;The End of Eternity;1963
B4961;Isaac Asimov;The End of Eternity;1963
B4962;Isaac Asimov;The End of Eternity;1960
B4963;Jane Austen;Pride and Prejudice;1813
B4964;Jane Austen;Pride and Prejudice;1831
B4965;Jane Austen;Pride and Prejudice;1828
B4966;Jane Austen;Pride and Prejudice;1832
B4967;Jane Austen;Emma;1826
B4968;Jane Austen;Emma;1834
B4969;Jane Austen;Sense and Sensibility;1825
B4970;Jane Austen;Sense and Sensibility;1829
B4971;George Orwell;1984;1960
B4972;George Orwell;1984;1967
B4973;George Orwell;Animal Farm;1957
B4974;George Orwell;Animal Farm;1957
B4975;George Orwell;Animal Farm;1954
B4976;George Orwell;Animal Farm;1947
B4977;George Orwell;Animal Farm;1945
B4978;Charles Dickens;A Tale of Two Cities;1867
B4979;Charles Dickens;A Tale of Two Cities;1866
B4980;Charles Dickens;A Tale of Two Cities;1876
B4981;Charles Dickens;Great Expectations;1873
B4982;Charles Dickens;Great Expectations;1861
B4983;Charles Dickens;Great Expectations;1864
B4984;Charles Dickens;Great Expectations;1863
B4985;Charles Dickens;Great Expectations;1873
B4986;Charles Dickens;Oliver Twist;1854
B4987;Charles Dickens;Oliver Twist;1857
B4988;Charles Dickens;Oliver Twist;1854
B4989;Charles Dickens;Oliver Twist;1849
B4990;Charles Dickens;Oliver Twist;1854
B4991;Mark Twain;The Adventures of Tom Sawyer;1892
B4992;Mark Twain;The Adventures of Tom Sawyer;1878
B4993;Mark Twain;The Adventures of Tom Sawyer;1893
B4994;Mark Twain;The Adventures of Tom Sawyer;1896
B4995;Mark Twain;The Adventures of Tom Sawyer;1885
B4996;Mark Twain;Adventures of Huckleberry Finn;1902
B4997;Mark Twain;Adventures of Huckleberry Finn;1889
B4998;Mark Twain;Adventures of Huckleberry Finn;1894
B4999;Mark Twain;Adventures of Huckleberry Finn;1904
B5000;Virginia Woolf;Mrs Dalloway;1932
B5001;Virginia Woolf;Mrs Dalloway;1945
B5002;Virginia Woolf;To the Lighthouse;1946
B5003;Virginia Woolf;To the Lighthouse;1941
B5004;Virginia Woolf;Orlando;1936
B5005;Virginia Woolf;Orlando;1938
B5006;Virginia Woolf;Orlando;1928
B5007;J.R.R. Tolkien;The Hobbit;1955
B5008;J.R.R. Tolkien;The Hobbit;1940
B5009;J.R.R. Tolkien;The Fellowship of the Ring;1954
B5010;J.R.R. Tolkien;The Fellowship of the Ring;1974
B5011;J.R.R. Tolkien;The Two Towers;1954
B5012;J.R.R. Tolkien;The Two Towers;1968
B5013;J.R.R. Tolkien;The Two Towers;1970
B5014;J.R.R. Tolkien;The Return of the King;1967
B5015;J.R.R. Tolkien;The Return of the King;1965
B5016;J.R.R. Tolkien;The Return of the King;1967
B5017;J.R.R. Tolkien;The Return of the King;1957
B5018;J.R.R. Tolkien;The Return of the King;1966
B5019;Agatha Christie;Murder on the Orient Express;1950
B5020;Agatha Christie;Murder on the Orient Express;1946
B5021;Agatha Christie;Murder on the Orient Express;1954
B5022;Agatha Christie;Death on the Nile;1954
B5023;Agatha Christie;Death on the Nile;1940
B5024;Agatha Christie;Death on the Nile;1945
B5025;Agatha Christie;The Murder of Roger Ackroyd;1933
